pos_ft,acceleration
18.00034,0.002183
18.00034,0.001692333
18.00034,0
18.00034,0.001951889
18.00034,0.002023
18.00034,0
18.00034,0.002023
18.00034,0.001883
18.00034,0
18.00034,0.001794429
18.00034,0.003905846
18.00034,0
18.00034,0.003463
18.00034,0.003463
18.00034,0.003479
18.00034,0.002599
18.00034,0.002599
18.00034,-7.49E-05
18.00034,-7.49E-05
18.00034,0.001591
18.00034,0
18.00034,0.001169667
18.00034,0.001703
18.00034,0
18.00034,0.002023
18.00034,0.001703
18.00034,0.001495
18.00034,0
18.00034,0.000911
18.00034,0.000911
18.00034,0.001031
18.00034,0.001031
18.00034,0.001031
18.00034,0
18.00034,0.000759
18.00034,0.001111
18.00034,0
18.00034,0.001383
18.00034,0.001667444
18.00034,0
18.00034,0.001799
18.00034,0.001827444
18.00034,0
18.00034,0.002343
18.00034,0.002583
18.00034,0
18.00034,0.003079
18.00034,0.002503
18.00034,0
18.00034,0
18.00034,0.002423
18.00034,0.002423
18.00034,0.002333588
18.00034,0.002333588
18.00034,0.002289667
18.00034,0
18.00034,0.002236333
18.00034,0.002236333
18.00034,0.002023
18.00034,0.002215
18.00034,0.002215
18.00034,0.002343
18.00034,0.001959
18.00034,0.001655
18.00034,0
18.00034,0.002023
18.00034,0.002003
18.00034,0
18.00034,0.001916333
18.00034,-0.000323667
18.00034,-0.000125571
18.00034,-0.000125571
18.00034,0
18.00034,0.000171571
18.00034,0.000849667
18.00034,0
18.00034,0.000743
18.00034,0.001223
18.00034,0
18.00034,0.001367
18.00034,0.001367
18.00034,0.001367
18.00034,0.001423
18.00034,0.001493
18.00034,0.001493
18.00034,0.001063
18.00034,0.001823
18.00034,0
18.00034,0.001703
18.00034,0.001703
18.00034,0.001955632
18.00034,0.001365222
18.00034,0.001365222
18.00034,0.001383
18.00034,0
18.00034,0.001383
18.00034,0.001383
18.00034,0.002103
18.00034,0
18.00034,0.002023
18.00034,0.001934111
18.00034,0.002151
18.00034,0.002375
18.00034,0.002375
18.00034,0.001763
18.00034,0.001703
18.00034,0.001703
18.00034,0.001671
18.00034,0.001671
18.00034,0
18.00034,0
18.00034,0.001383
18.00034,0.000263
18.00034,0
18.00034,0.000600778
18.00034,0.000903
18.00034,0
18.00034,0.001127
18.00034,0.001127
18.00034,0
18.00034,0.001607
18.00034,0.001639
18.00034,0.001809667
18.00034,0.002303
18.00034,0.002423
18.00034,0.0063744
18.00034,0.0063744
18.00034,0.0066626
18.00034,0
18.00034,0.010902
18.00034,0.004742625
18.00034,0
18.00034,0.002365857
18.00034,0.004876
18.00034,0
18.00034,0.001436333
18.00034,0.000476333
18.00034,0.000476333
18.00034,0.001703
18.00034,0.002663
18.00034,0
18.00034,0.003196333
18.00034,0.002267706
18.00034,0
18.00034,0.003111
18.00034,0.003111
18.00034,0.003111
18.00034,0
18.00034,0.003543
18.00034,0.003440143
18.00034,0
18.00034,0.002663
18.00034,0.002716333
18.00034,0
18.00034,0.002471
18.00034,0.002471
18.00034,0
18.00034,0.001975
18.00034,0.001991
18.00034,0
18.00034,0.001783
18.00034,0.001783
18.00034,0.001783
18.00034,0
18.00034,0.001495
18.00034,0.001079
18.00034,0
18.00034,0.001431
18.00034,0.001431
18.00034,0.000951
18.00034,0.000951
18.00034,0
18.00034,0
18.00034,0.000903
18.00034,0.001329667
18.00034,0.001223
18.00034,0.001287
18.00034,0.000971571
18.00034,0
18.00034,0.000615
18.00034,0.000615
18.00034,0
18.00034,0.000839
18.00034,0.000839
18.00034,0.000839
18.00034,0.001263
18.00034,0.000743
18.00034,0.000903
18.00034,0.001652474
18.00034,0.002023
18.00034,0.002023
18.00034,0
18.00034,0.002236333
18.00034,0.001817286
18.00034,0
18.00034,0.002103
18.00034,0.001863
18.00034,0
18.00034,0.001863
18.00034,0.001634429
18.00034,0.001329667
18.00034,0.001383
18.00034,0.001703
18.00034,0
18.00034,0.002007
18.00034,0.002007
18.00034,0
18.00034,0.002071
18.00034,0.002071
18.00034,0
18.00034,0
18.00034,0.002274429
18.00034,0.002503
18.00034,0
18.00034,0.002519
18.00034,0.002360778
18.00034,0.002360778
18.00034,0.002263
18.00034,0.002103
18.00034,0
18.00034,0.000716333
18.00034,0.001103
18.00034,0.000903
18.00034,0.001415
18.00034,0.001703
18.00034,0
18.00034,0
18.00034,0.001655
18.00034,0.001655
18.00034,0.001559
18.00034,0.001559
18.00034,0
18.00034,0.001703
18.00034,0.001703
18.00034,0.002898579
18.00034,0.001337286
18.00034,0.001063
18.00034,0
18.00034,0.002663
18.00034,0.0019749
18.00034,0.0019749
18.00034,0
18.00034,0.003196333
18.00034,0.002320143
18.00034,0.002391
18.00034,0.002391
18.00034,0
18.00034,0
18.00034,0.002391
18.00034,0.002391
18.00034,0
18.00034,0.003143
18.00034,0.000956333
18.00034,0.001735
18.00034,0.001815
18.00034,0.001815
18.00034,0.001383
18.00034,0
18.00034,0.000727
18.00034,0.001263
18.00034,0.001255
18.00034,0.001255
18.00034,0
18.00034,0
18.00034,0.000663
18.00034,0.000663
18.00034,0
18.00034,0.000423
18.00034,0.000860895
18.00034,0.001983
18.00034,0.001607
18.00034,0.001751
18.00034,0.001751
18.00034,0.002303
18.00034,0.002303
18.00034,0.002823
18.00034,0
18.00034,0.002823
18.00034,0.002813588
18.00034,0
18.00034,0.002535
18.00034,0.002535
18.00034,0
18.00034,0.002571571
18.00034,0.002289667
18.00034,0
18.00034,0
18.00034,0.002407
18.00034,0.002096846
18.00034,0.002023
18.00034,0.002375
18.00034,0.002375
18.00034,0.002083
18.00034,0.002083
18.00034,0.001863
18.00034,0.001863
18.00034,0.002215
18.00034,0.002215
18.00034,0
18.00034,0.002135
18.00034,0.002135
18.00034,0
18.00034,0.001623
18.00034,0.002023
18.00034,0
18.00034,0.002058556
18.00034,0.001877545
18.00034,0
18.00034,0.001863
18.00034,0.001703
18.00034,0.001703
18.00034,0.001319
18.00034,0.001719
18.00034,0
18.00034,0.001383
18.00034,0.001863
18.00034,0.001863
18.00034,0
18.00034,0.001463
18.00034,0.001134111
18.00034,0.001063
18.00034,0.001063
18.00034,0.001527
18.00034,0.001591
18.00034,0.001591
18.00034,0.001565857
18.00034,0.001703
18.00034,0.001703
18.00034,0
18.00034,0.001943
18.00034,0.002375
18.00034,0
18.00034,0.002279
18.00034,0.002231
18.00034,0
18.00034,0
18.00034,0.002375
18.00034,0.002375
18.00034,0.002343
18.00034,0.002343
18.00034,0.002055
18.00034,0.001983
18.00034,0.001953
18.00034,0.001953
18.00034,0
18.00034,0.002071
18.00034,0.002071
18.00034,0
18.00034,0.002037545
18.00034,0.001703
18.00034,0
18.00034,0.001991
18.00034,0.001991
18.00034,0
18.00034,0.001511
18.00034,0.001436333
18.00034,0.001436333
18.00034,0.001703
18.00034,0.001863
18.00034,0.001863
18.00034,0.001863
18.00034,0.001863
18.00034,0.000863
18.00034,0
18.00034,0.001703
18.00034,0.007569111
18.00034,-0.001337
18.00034,0.0038468
18.00034,0.0038468
18.00034,0
18.00034,0.001116333
18.00034,0.000651571
18.00034,0
18.00034,0.000751421
18.00034,0.000103
18.00034,0
18.00034,0.001079
18.00034,0.001079
18.00034,0.001463
18.00034,0.001463
18.00034,0.001335
18.00034,0.001335
18.00034,0.001489667
18.00034,0.001771571
18.00034,0.001771571
18.00034,0
18.00034,0.002023
18.00034,0.002183
18.00034,0.001783
18.00034,0.001783
18.00034,0.001783
18.00034,0
18.00034,0.002143
18.00034,0.002156333
18.00034,0
18.00034,0.002167
18.00034,0.002023
18.00034,0
18.00034,0.002143
18.00034,0.001953
18.00034,0
18.00034,0.002023
18.00034,0.001614111
18.00034,0.001287
18.00034,0
18.00034,0.001657286
18.00034,0.001543
18.00034,0.001863
18.00034,0.001863
18.00034,0.001489667
18.00034,0
18.00034,0.001511
18.00034,0.001511
18.00034,0
18.00034,0.001703
18.00034,0.001591
18.00034,0
18.00034,0.001575
18.00034,0.001575
18.00034,0.001896684
18.00034,0
18.00034,0.002215
18.00034,0.002215
18.00034,0
18.00034,0.001927
18.00034,0.001428714
18.00034,0.001428714
18.00034,0.001489667
18.00034,0.001489667
18.00034,0.001303
18.00034,0.000983
18.00034,0.001203
18.00034,0.001223
18.00034,0.001276333
18.00034,0.001276333
18.00034,0.001383
18.00034,0
18.00034,0.001063
18.00034,-1.13E-05
18.00034,-1.13E-05
18.00034,-0.000377
18.00034,-0.000181444
18.00034,-0.000181444
18.00034,0.000183
18.00034,0.000183
18.00034,0
18.00034,0.000407
18.00034,0.000407
18.00034,0
18.00034,0.001089667
18.00034,0.001089667
18.00034,0.001931571
18.00034,0
18.00034,0.002343
18.00034,0.002111889
18.00034,0
18.00034,0.002127
18.00034,0.002127
18.00034,0
18.00034,0.002119
18.00034,0.001409667
18.00034,0.001191
18.00034,0.001258556
18.00034,0.001623
18.00034,0
18.00034,0.001207
18.00034,0.001207
18.00034,0
18.00034,0.001223
18.00034,0
18.00034,0.002983
18.00034,0.001743
18.00034,0.000455
18.00034,0.000920778
18.00034,0.001543
18.00034,0.001543
18.00034,0
18.00034,0.001831
18.00034,0.001383
18.00034,0.001735
18.00034,0.002343
18.00034,0.002556333
18.00034,0.002823
18.00034,0.002823
18.00034,0.002698556
18.00034,0.002023
18.00034,0.002023
18.00034,0.002365857
18.00034,0
18.00034,0.002023
18.00034,0.002671421
18.00034,0
18.00034,0.002583
18.00034,0.002103
18.00034,0.001911
18.00034,0.001911
18.00034,0.001177286
18.00034,0
18.00034,0
18.00034,0.000359
18.00034,0.000359
18.00034,2.30E-05
18.00034,0.000599
18.00034,0
18.00034,0.000743
18.00034,0.000967
18.00034,0.000967
18.00034,0
18.00034,0.001319
18.00034,0.001319
18.00034,0
18.00034,0.001979364
18.00034,0.002119
18.00034,0.002119
18.00034,0.002039
18.00034,0.002183
18.00034,0
18.00034,0
18.00034,0
18.00034,0.001639
18.00034,0.001479
18.00034,0
18.00034,0
18.00034,0.001489667
18.00034,0.001303
18.00034,0
18.00034,0.001223
18.00034,0.000663
18.00034,0
18.00034,0.000911
18.00034,0.000911
18.00034,0
18.00034,0.001063
18.00034,0.001063
18.00034,0
18.00034,0.000783
18.00034,0.000743
18.00034,0.001123
18.00034,0.001143
18.00034,0.001143
18.00034,0.001436333
18.00034,0
18.00034,0.001703
18.00034,0.001783
18.00034,0.001783
18.00034,0.002663
18.00034,0.002967
18.00034,0
18.00034,0.002876333
18.00034,0.003063
18.00034,0
18.00034,0.002919
18.00034,0.003943
18.00034,0
18.00034,0
18.00034,0.003143
18.00034,0.003143
18.00034,0.002903
18.00034,0.003143
18.00034,0.003223
18.00034,0.003231889
18.00034,0.003231889
18.00034,0.002663
18.00034,0
18.00034,0.002407
18.00034,0.001959
18.00034,0
18.00034,0.002295
18.00034,0.001543
18.00034,0
18.00034,0.001959
18.00034,0.002439
18.00034,0
18.00034,0.002685857
18.00034,0.001993909
18.00034,0.001993909
18.00034,0.001943
18.00034,0.001943
18.00034,0.002327
18.00034,0.002519
18.00034,0.002519
18.00034,0
18.00034,0
18.00034,0.002103
18.00034,0.001863
18.00034,0
18.00034,0.002244538
18.00034,0.003047
18.00034,0
18.00034,0.0041507
18.00034,0.0071105
18.00034,0
18.00034,0.001303
18.00034,0.003843
18.00034,0
18.00034,0.0021829
18.00034,0.0033507
18.00034,0
18.00034,-0.003577
18.00034,0.001667444
18.00034,0.001667444
18.00034,0.002172333
18.00034,0.001223
18.00034,0
18.00034,0.001351
18.00034,0.001351
18.00034,0
18.00034,0
18.00034,0.001639
18.00034,0.001159
18.00034,0
18.00034,0.001523
18.00034,0.001063
18.00034,0.001063
18.00034,0.001383
18.00034,0.001583
18.00034,0
18.00034,0.001263
18.00034,0.001383
18.00034,0.001730586
18.00034,0
18.00034,0.001863
18.00034,0.001483
18.00034,0
18.00034,0.001383
18.00034,0.001916333
18.00034,0.001916333
18.00034,0.002103
18.00034,0.001836333
18.00034,0.001578556
18.00034,0.001249667
18.00034,0.001249667
18.00034,0.001423
18.00034,0
18.00034,0.001543
18.00034,0.001443
18.00034,0
18.00034,0.001543
18.00034,0.001703
18.00034,0.001703
18.00034,0.002119
18.00034,0.002119
18.00034,0
18.00034,0.002289667
18.00034,0.002049667
18.00034,0.002049667
18.00034,0
18.00034,0.002183
18.00034,0.002218556
18.00034,0.002231
18.00034,0.002231
18.00034,0.002231
18.00034,0
18.00034,0.001959
18.00034,0.001943
18.00034,0.001809667
18.00034,0.001383
18.00034,0.001031
18.00034,0
18.00034,0.001095
18.00034,0.001255
18.00034,0
18.00034,0.001703
18.00034,0.001489667
18.00034,0.001489667
18.00034,0.001175
18.00034,0.000647
18.00034,0.001663
18.00034,0
18.00034,0.001559
18.00034,0.001559
18.00034,0
18.00034,0.001127
18.00034,0.000903
18.00034,0.000903
18.00034,0.001271
18.00034,0.001271
18.00034,0
18.00034,0.000743
18.00034,0.001223
18.00034,0.000983
18.00034,0.001383
18.00034,0.001383
18.00034,0.002023
18.00034,0
18.00034,0.001719
18.00034,0.001719
18.00034,0
18.00034,0.002111
18.00034,0.002111
18.00034,0
18.00034,0.0056866
18.00034,0.0056866
18.00034,0
18.00034,-0.0002489
18.00034,-0.0002489
18.00034,0
18.00034,0.002423
18.00034,0.002423
18.00034,0.005703
18.00034,0
18.00034,-0.000504933
18.00034,0.000263
18.00034,0
18.00034,0.000383
18.00034,0.000423
18.00034,-0.001017
18.00034,-0.000345
18.00034,-0.000345
18.00034,0
18.00034,0.000255
18.00034,0.000255
18.00034,0
18.00034,0.000697286
18.00034,0.000956333
18.00034,0
18.00034,0.000903
18.00034,0.001103
18.00034,0.001523
18.00034,0.001463
18.00034,0.001735
18.00034,0.002183
18.00034,0.002431889
18.00034,0.002983
18.00034,0.002983
18.00034,0.002609667
18.00034,0.002388714
18.00034,0.002663
18.00034,0.002663
18.00034,0.001943
18.00034,0.002283
18.00034,0.002283
18.00034,0.001831
18.00034,0.001527
18.00034,0
18.00034,0
18.00034,0.001191
18.00034,0.001447
18.00034,0.001543
18.00034,0.001543
18.00034,0.001399
18.00034,0
18.00034,0.001063
18.00034,0.001063
18.00034,0.001623
18.00034,0.001463
18.00034,0.001631889
18.00034,0.001383
18.00034,0
18.00034,0.001895
18.00034,0.001895
18.00034,0.002407
18.00034,0.002407
18.00034,0
18.00034,0.002503
18.00034,0.002343
18.00034,0.002147444
18.00034,0.002183
18.00034,0.002183
18.00034,0.002289667
18.00034,0
18.00034,0.002284818
18.00034,0.001596333
18.00034,0
18.00034,0.001063
18.00034,0.001383
18.00034,0.001383
18.00034,0.002063
18.00034,0.002236333
18.00034,0.002063
18.00034,0
18.00034,0.001991
18.00034,0.001991
18.00034,0
18.00034,0.002351
18.00034,0.002351
18.00034,0
18.00034,0.002503
18.00034,0.002137286
18.00034,0.002137286
18.00034,0.001751
18.00034,0.001751
18.00034,0.002023
18.00034,0.002236333
18.00034,0.002236333
18.00034,0.001903
18.00034,0.001767
18.00034,0.001767
18.00034,0.001489667
18.00034,0
18.00034,0.001847
18.00034,0.002199
18.00034,0
18.00034,0.002007
18.00034,0.002007
18.00034,0.002007
18.00034,0.002343
18.00034,0.001903
18.00034,0.002769667
18.00034,0.002807
18.00034,0.002807
18.00034,0.002727
18.00034,0.003143
18.00034,0.003143
18.00034,0.002911889
18.00034,0
18.00034,0.002503
18.00034,0.002963
18.00034,0.002963
18.00034,0.002759
18.00034,0.002359
18.00034,0
18.00034,0.002243
18.00034,0.002243
18.00034,0.002247
18.00034,0.002055
18.00034,0.001639
18.00034,0.0082304
18.00034,0.0021749
18.00034,0.0021749
18.00034,0.0021749
18.00034,0.003503
18.00034,0.003503
18.00034,0.002636333
18.00034,0.001177286
18.00034,0.001604538
18.00034,0.001604538
18.00034,0
18.00034,0.001543
18.00034,0.000407
18.00034,0
18.00034,0.000956333
18.00034,0.000903
18.00034,0.000903
18.00034,0.000695
18.00034,0.000695
18.00034,0
18.00034,0.000727
18.00034,0.000727
18.00034,0
18.00034,0
18.00034,0.001207
18.00034,0.001207
18.00034,0.001079
18.00034,0.001079
18.00034,0.001079
18.00034,0.001063
18.00034,0.001063
18.00034,0.001863
18.00034,0
18.00034,0.001559
18.00034,0.001383
18.00034,0.001263
18.00034,0.001687
18.00034,0.002129667
18.00034,0
18.00034,0.002023
18.00034,0.002023
18.00034,0
18.00034,0.002377286
18.00034,0.003596333
18.00034,0.003596333
18.00034,0
18.00034,0.004583
18.00034,0.006271556
18.00034,0.013574
18.00034,0.013574
18.00034,0.0888565
18.00034,0.073711
18.00034,0.073711
18.00034,0.0564989
18.00034,0.0564989
18.00034,0
18.00034,0.050659
18.00034,0.054339
18.00034,0.061005167
18.00034,0
18.00034,0.076879667
18.00034,0.090336
18.00034,0.111175
18.00034,0.122677
18.00034,0.135986333
18.00034,0
18.00034,0.1340611
18.00034,0.1340611
18.00034,0
18.00034,0.128414
18.00034,0.123276333
18.00034,0
18.00034,0.117215
18.00034,0.102016
18.00034,0.097376
18.00034,0
18.00034,0.091776
18.00034,0.089563333
18.00034,0.088849
18.00034,0.0898725
18.00034,0.093162667
18.00034,0
18.00034,0.094016
18.00034,0.095181714
18.00034,0
18.00034,0
18.00034,0.0907524
18.00034,0.0907524
18.00034,0
18.00034,0.0756655
18.00034,0.0756655
18.00034,0.05178725
18.00034,0.05178725
18.00034,0.05178725
18.00034,0
18.00034,0.0339675
18.00034,0.0339675
18.00034,0.028501
18.00034,0.024197
17.99053,0.022181
17.98562,0.027191063
17.98071,0.033327667
17.9758,0
17.97089,0.03562
17.96598,0.037646778
17.96107,0
17.95617,0.03946
17.95126,0.0511072
17.94635,0
17.94144,0.056035
17.93653,0.059715
17.93162,0
17.92671,0.0589309
17.9218,0.0589309
17.91689,0
17.91199,0.054803
17.90708,0.0477155
17.90217,0
17.89726,0.039764
17.88744,0.039764
17.88253,0
17.87762,0.032021
17.87272,0.032021
17.86781,0.027941
17.8629,0
17.85799,0.027077
17.85308,0.027077
17.84817,0
17.84326,0.026533
17.83835,0.028773
17.83345,0.028773
17.82854,0.030341
17.82363,0.035090438
17.81872,0.035090438
17.81381,0.04042
17.8089,0.0441265
17.80399,0.0441265
17.79909,0.049939333
17.79418,0.056099
17.78927,0.056099
17.78436,0.059923
17.77945,0.059923
17.77454,0
17.76963,0.058899
17.76472,0.058899
17.75982,0.054947
17.75491,0
17.75,0.047868444
17.74509,0.04394
17.73036,0.04342
17.72545,0.044276
17.72054,0.046276
17.71564,0.046276
17.71073,0
17.70582,0.047524
17.70091,0.047524
17.696,0.0487074
17.69109,0.051819
17.68618,0.056279
17.68127,0.056279
17.67637,0.059331
17.67146,0.059331
17.66655,0.059331
17.66164,0
17.65673,0.060419
17.65182,0.063119412
17.64691,0
17.64201,0.067244667
17.6371,0.071167091
17.63219,0.071167091
17.62237,0.0754975
17.61746,0.077377
17.61255,0
17.60765,0.080862714
17.60274,0.081110333
17.59783,0
17.59292,0.0771053
17.58801,0.0771053
17.5831,0
17.57819,0.070886571
17.57328,0.070886571
17.56837,0.0591067
17.56347,0.0499925
17.55856,0.0499925
17.55365,0.03562
17.54874,0.033261
17.54383,0.033261
17.53892,0.030207667
17.53401,0
17.5291,0.028101
17.52419,0.028101
17.51929,0.025609571
17.51438,0.022121125
17.50947,0.014526615
17.50456,0
17.49965,0
17.49474,0.010999778
17.48983,0.009862
17.48493,0.010702
17.43093,0.0473156
17.42602,0
17.42111,0.052819
17.4162,0.057379
17.41129,0.058250111
17.40639,0.057955
17.40148,0.057955
17.39657,0
17.39166,0.054483
17.38675,0.049779
17.38184,0.04682
17.37693,0.043988
17.37202,0.043988
17.36712,0.041012
17.3573,0.04602
17.35239,0.041557667
17.34748,0.041557667
17.34257,0
17.33766,0.0377963
17.33275,0.0377963
17.32785,0
17.32294,0.0374442
17.31803,0.039364
17.31312,0.0367
17.30821,0.0352682
17.3033,0.030074333
17.29839,0
17.29349,0.027797
17.28858,0.027797
17.28367,0
17.27876,0.026181
17.27385,0.024101111
17.26894,0.0213493
17.26403,0.0201656
17.25912,0.022693
17.25422,0.022693
17.24931,0.025957
17.2444,0.025957
17.23949,0.026245
17.23458,0
17.22967,0.029381
17.22476,0.031709778
17.21985,0
17.21494,0.0364775
17.21004,0.040233333
17.20513,0
17.20022,0
17.19531,0.0441
17.1904,0.044046667
17.18549,0.0464198
17.14622,0.026714333
17.14131,0
17.13641,0.023141
17.1315,0.023525
17.12659,0
17.12168,0.022949
17.11677,0.022949
17.11186,0.0197818
17.10695,0.0236854
17.10204,0.0232211
17.09714,0
17.08732,0
17.08241,0.026549
17.0775,0.026549
17.07259,0
17.06768,0.027877
17.06277,0.027877
17.05787,0
17.05296,0
17.04805,0.03273275
17.04314,0.03273275
17.03823,0.040437778
17.03332,0.04346
17.02841,0.048988333
17.0235,0.056915
17.01859,0.056915
17.01369,0
17.00878,0.0630422
17.00387,0.0630422
16.99896,0.065186
16.99405,0.065186
16.98914,0.064082
16.98423,0.0608029
16.97933,0
16.97442,0.057539
16.96951,0.055139
16.9646,0
16.95969,0.051912333
16.95478,0.048385357
16.94987,0
16.94497,0.045284
16.93515,0.045284
16.93024,0
16.92533,0.04378
16.92042,0.043316
16.91551,0
16.9106,0.04426
16.90569,0.044793333
16.90079,0.04554
16.87624,0.060579
16.87133,0.07481775
16.86642,0.077905
16.86152,0.077905
16.85661,0.077905
16.8517,0.0740658
16.84679,0.0740658
16.84188,0.0740658
16.83697,0
16.83206,0.068631333
16.82715,0.0471395
16.81734,0.0471395
16.81243,0.03578
16.80752,0.020581625
16.80261,0
16.7977,0.019014
16.79279,0.019014
16.78789,0
16.78298,0
16.77807,0.019782
16.77316,0.0326606
16.76825,0.0326606
16.76334,0.0445958
16.75843,0.054819
16.75352,0
16.74862,0.0617466
16.74371,0.0617466
16.7388,0
16.73389,0.065218
16.72898,0.065218
16.72407,0.06741
16.71916,0.070187412
16.71425,0.072791333
16.70934,0
16.70444,0.071018
16.69953,0.071018
16.69462,0.072818
16.68971,0.074177667
16.6848,0.074977714
16.67989,0.069634
16.67498,0
16.67007,0.0626905
16.66517,0.0626905
16.66026,0
16.65535,0.0511393
16.65044,0.0511393
16.64553,0.038916
16.64062,0.03445265
16.63571,0.03445265
16.63081,0
16.57681,0.0919365
16.5719,0.099315875
16.56699,0.109279
16.56208,0.11441495
16.55227,0.11441495
16.54736,0
16.54245,0.110495
16.53754,0.107028444
16.53263,0
16.52772,0.097556
16.52281,0.0900165
16.5179,0
16.51299,0.085937
16.50809,0.08029725
16.50318,0.0646743
16.49827,0.04865155
16.49336,0.04865155
16.48845,0
16.48354,0.037444
16.47863,0.037444
16.47373,0
16.46882,0.0367241
16.46391,0.0367241
16.459,0.0367241
16.45409,0
16.44918,0.0410919
16.44427,0.0468838
16.43936,0
16.43446,0
16.42955,0.049299
16.42464,0.049699
16.41973,0.0565309
16.41482,0.060723
16.40991,0
16.405,0.06509
16.40009,0.06509
16.39519,0
16.39028,0
16.38537,0.068791333
16.38046,0.071595143
16.37555,0
16.37064,0.07597735
16.36573,0.07597735
16.36082,0
16.35592,0.077377
16.35101,0.076985889
16.3461,0.076985889
16.34119,0.071178
16.33628,0.071178
16.33137,0.0636501
16.28229,0.072418
16.27738,0
16.27247,0.076897
16.26756,0.081153
16.26265,0.080865
16.25774,0.080257
16.25283,0.078585889
16.24792,0
16.24302,0.073397875
16.23811,0.06391175
16.2332,0.06391175
16.22829,0.055939
16.22338,0.055939
16.21847,0.051708
16.21356,0
16.20865,0.043316
16.20374,0.043316
16.19884,0
16.19393,0.043796
16.18902,0.043796
16.18411,0
16.1792,0.0478116
16.17429,0.0478116
16.16938,0.051891
16.16447,0.052803
16.15957,0.052979
16.15466,0.051459
16.14975,0.049912333
16.14484,0.048598294
16.13993,0
16.13502,0.047348
16.13011,0.047348
16.12521,0
16.1203,0.046724
16.11539,0.046724
16.11048,0.04642
16.10557,0
16.10066,0.04642
16.09575,0.045366667
16.09084,0
16.08594,0.041524
16.08103,0.041524
16.07612,0
16.07121,0.03834
16.0663,0.03590025
16.06139,0
16.05648,0.033114333
16.05157,0.0331168
16.04667,0
16.04176,0.041156
15.98285,0.056383333
15.97794,0.052819
15.97303,0.052899111
15.96813,0.056899
15.96322,0
15.95831,0.056867
15.9534,0.056867
15.94849,0
15.94358,0.061059
15.93867,0.0640181
15.93376,0
15.92886,0.065458
15.92395,0.065598
15.91904,0
15.91413,0.06653
15.90922,0.06653
15.90431,0.06885
15.8994,0.072298
15.89449,0.072298
15.88959,0.077244
15.88468,0
15.87977,0.084897
15.86995,0.093754364
15.86504,0
15.86013,0.093216
15.85522,0.098681263
15.85032,0
15.84541,0.093232
15.8405,0.093232
15.83559,0.093232
15.83068,0
15.82577,0.0867209
15.82086,0.0793931
15.81595,0
15.81105,0.074178
15.80614,0.071209111
15.80123,0
15.79632,0.066658
15.79141,0.062258556
15.7865,0.062258556
15.78159,0.0605309
15.77668,0.0605309
15.77178,0.067554
15.76687,0.073938
15.76196,0.073938
15.75705,0.084656875
15.74723,0.1016636
15.74232,0.1152945
15.73742,0
15.73251,0.1241258
15.69814,0.070124667
15.69324,0
15.68833,0
15.68342,0.0632183
15.67851,0.0506274
15.6736,0
15.66869,0.04436
15.66378,0.04338
15.65888,0
15.65397,0.0433
15.64906,0.043833333
15.64415,0.04378
15.63924,0.043812
15.63433,0.04346
15.62942,0.044917778
15.62451,0.048277333
15.61961,0.055371727
15.6147,0.055371727
15.60979,0.060259
15.60488,0.065236
15.59997,0
15.59506,0.074217625
15.59015,0.074217625
15.58524,0.078657
15.58034,0
15.57543,0.079137
15.57052,0.085137
15.56561,0
15.5607,0.083068429
15.55579,0.074391333
15.55088,0
15.54597,0.070114
15.54107,0.070114
15.53616,0
15.53125,0.06605
15.52634,0.064194
15.52143,0.064194
15.51652,0
15.51161,0.064551333
15.5067,0.066218
15.5018,0.069698
15.49689,0.069698
15.49198,0.0761295
15.48707,0.0761295
15.47725,0.0866407
15.47234,0.092256
15.46743,0
15.46253,0.0898403
15.45762,0.0898403
15.45271,0
15.41344,0.0606266
15.40853,0.0487552
15.40362,0.050867
15.39871,0.050867
15.3938,0.050867
15.38889,0
15.38399,0.054019
15.37908,0.054779
15.37417,0.057485667
15.36926,0.060039
15.36435,0.060952333
15.35944,0.060952333
15.35453,0.057827
15.34962,0.057827
15.34472,0
15.33981,0.052219
15.3349,0.04109
15.32999,0.04109
15.32508,0
15.32017,0.0253012
15.31526,0.0182459
15.31035,0
15.30545,0.0137181
15.30054,0.0137181
15.29563,0
15.29072,0.011142
15.28581,0.0177019
15.2809,0
15.27599,0.019302
15.27108,0.021301333
15.26618,0.021301333
15.26127,0
15.25636,0.0229012
15.25145,0.0292209
15.24654,0.027834333
15.24163,0.027834333
15.23672,0.033381
15.23181,0
15.22691,0.033941
15.222,0.034607167
15.21218,0
15.20727,0.0346923
15.20236,0.0346923
15.19745,0
15.19254,0.0332049
15.18764,0.0332049
15.18273,0.0287891
15.17782,0.02491705
15.17291,0.02491705
15.168,0
15.11891,0
15.11401,0.0483556
15.1091,0.0483556
15.10419,0
15.09928,0.051491
15.09437,0.054723
15.08946,0.054956143
15.08455,0.063458
15.07964,0.049345684
15.07474,0
15.06983,0.0397
15.06492,0.0397
15.06001,0.033087333
15.0551,0
15.05019,0.0232052
15.04528,0.0232052
15.04037,0.016542
15.03547,0.016542
15.03056,0.011622
15.02565,0.011622
15.02074,0.014614
15.01583,0.0240532
15.01092,0
15.00601,0.0350605
15.0011,0.04186
14.9962,0
14.99129,0.04234
14.98638,0.048224
14.98147,0
14.97656,0.053091
14.97165,0.055843
14.96674,0.055843
14.96183,0
14.95693,0.055779
14.94711,0.055779
14.9422,0.055603
14.93729,0.055603
14.93238,0
14.92747,0.056179
14.92256,0.056179
